,INTPTLAT10,INTPTLON10
941,40.6017778,-122.4549732
942,40.5278343,-122.3187489
943,40.7519368,-122.2306778
944,41.1359638,-120.840063
945,40.4580291,-122.2778303
946,40.7048693,-122.1200377
947,41.0560401,-121.0208017
948,40.9137804,-123.3074208
949,41.051216,-121.9844918
950,40.9736566,-121.6923992
951,41.3266464,-122.7736539
952,41.4872777,-120.9124157
953,40.8942688,-121.5070202
954,41.0768752,-122.253652
955,40.6765637,-122.3809091
956,40.3979198,-121.2983845
957,39.9234459,-122.2708059
958,39.8055256,-81.3339479
959,38.0041674,-78.0400574
960,37.7081193,-77.8286536
961,46.8038042,-89.3718489
962,47.0065747,-88.6946119
963,37.6480344,-77.7236401
964,39.7451513,-81.0960992
965,37.7161066,-77.2015109
966,37.644741,-76.734614
967,46.828387,-88.6684314
968,40.0911612,-81.8520568
969,46.4706359,-89.9983832
970,46.711853,-89.2583712
971,37.4327412,-76.3325141
972,46.5293903,-88.7315544
973,37.5828205,-76.7711082
974,40.4507918,-81.7409623
975,40.3929675,-81.9725652
976,40.1798599,-81.9208519
977,46.8392811,-88.1311126
978,47.0414665,-88.6891318
979,46.9550965,-88.8595434
980,37.6135508,-77.2430187
981,46.5065083,-88.9663616
982,40.2637679,-81.8809038
983,46.4902665,-89.8872069
984,35.9704304,-84.8136556
985,36.548535,-83.7102569
986,27.6202523,-81.4588263
987,27.8158905,-81.5086468
988,35.9960891,-83.3991178
989,36.2041822,-84.8304731
990,35.8851005,-83.022989
991,36.5166514,-84.0344431
992,36.5473476,-83.9755382
993,36.5486671,-83.0090627
994,36.3270388,-84.6063644
995,36.3540756,-84.7112316
996,27.8734301,-81.8126593
997,35.7613666,-84.1204258
998,27.6202916,-82.0015594
999,35.6702324,-83.4749085
1000,28.1947722,-81.5875102
1001,35.6758443,-84.1792456
1002,28.0194418,-81.6140475
1003,27.9768285,-81.7504979
1004,27.7411458,-81.7546022
1005,36.0687211,-82.8564671
1006,27.7207992,-81.5329556
1007,36.2780357,-82.8205866
1008,28.0890644,-81.5899383
1009,27.8027886,-81.8220617
1010,28.2835715,-81.5063787
1011,28.2260676,-82.0688859
1012,28.1223755,-81.73266
1013,41.8750466,-70.0034376
1014,42.0495342,-70.0949865
1015,41.769125,-69.9735799
1016,41.6279841,-70.3920127
1017,42.0598291,-70.2004073
1018,41.6814654,-70.0235375
1019,41.7076993,-70.1585598
1020,41.8944436,-70.0121798
1021,41.6747273,-70.1956478
1022,41.9907801,-70.045714
1023,41.9219965,-70.023356
1024,41.7162077,-70.3630968
1025,41.6666805,-69.9896939
1026,41.6601031,-70.1706808
1027,41.6708393,-70.1134004
1028,41.6357,-70.3136344
1029,41.6557118,-70.2470444
1030,41.7041551,-70.2318012
1031,41.7851128,-71.0590468
1032,29.8497824,-91.546936
1033,32.800525,-96.5475766
1034,30.4524669,-92.5777432
1035,40.163388,-105.030087
1036,30.3709022,-92.3035771
1037,40.212495,-105.6068266
1038,40.3401096,-105.5722232
1039,32.9420498,-96.3116685
1040,40.6311566,-105.5740429
1041,31.0874565,-95.0768491
1042,31.3288528,-96.1523692
1043,31.3562092,-95.1528979
1044,31.7652396,-96.3299216
1045,31.4174105,-95.4816473
1046,31.1356766,-95.9350452
1047,31.0923667,-95.499937
1048,30.9595209,-95.7155094
1049,31.9468732,-95.8144668
1050,31.5573312,-95.863641
1051,31.1888984,-95.2557389
1052,31.3907739,-95.1266538
1053,31.8930761,-96.2369037
1054,31.6113501,-96.2380512
1055,31.8515788,-95.8884586
1056,30.9647278,-95.3258947
1057,31.3016749,-94.6414081
1058,43.4587859,-84.0294709
1059,43.4997638,-83.9690838
1060,43.4324123,-83.9338278
1061,36.6245848,-88.2849065
1062,36.5714555,-88.1069506
1063,43.389617,-84.0831697
1064,37.2778252,-88.2867975
1065,36.5677525,-88.5888194
1066,44.1416912,-84.1921914
1067,37.2266782,-88.4166336
1068,36.919858,-88.5004229
1069,43.6341483,-84.0972062
1070,37.1617854,-88.2883325
1071,37.4346632,-88.2456619
1072,36.569596,-88.8009659
1073,37.0885474,-88.771835
1074,36.9730927,-88.9948385
1075,43.8830237,-84.4394336
1076,43.9627848,-84.1780165
1077,43.2509912,-84.2980419
1078,36.6212223,-88.747697
1079,43.4298103,-84.4748055
1080,43.191074,-84.1134605
1081,43.8513075,-84.7172971
1082,43.7367787,-84.5567067
1083,36.0085987,-79.8781604
1084,36.1036674,-79.8137118
1085,36.1037293,-79.9398298
1086,36.1175232,-79.8942388
1087,36.1874265,-79.8174391
1088,35.4849414,-78.6845701
1089,35.7153263,-78.921094
1090,32.5794186,-84.8246905
1091,36.1529484,-78.8844851
1092,32.1161281,-84.9634488
1093,35.4003087,-78.5182779
1094,32.8649788,-84.9103475
1095,32.8106406,-84.8225873
1096,35.4234748,-79.0010289
1097,32.0511965,-84.519089
1098,36.5135422,-78.5694937
1099,35.9568736,-78.2481439
1100,36.1186397,-78.7810008
1101,32.1161954,-84.6708998
1102,35.9157825,-79.0826045
1103,32.7929631,-84.7032864
1104,32.686718,-84.5218162
1105,32.5626983,-84.7316108
1106,35.7634143,-78.7885275
1107,32.9007077,-84.7290628
1108,32.685573,-84.7068368
1109,31.9581689,-84.6148962
1110,35.8021021,-78.8027192
1111,35.9667398,-79.0494189
1112,32.8428999,-85.0918453
1113,32.7964018,-84.5350901
1114,35.9061971,-79.1548546
1115,32.4653127,-84.9802849
1116,37.4093295,-83.3769328
1117,37.6890483,-83.673356
1118,37.7720418,-83.2759956
1119,37.989833,-83.1978346
1120,37.8890453,-83.389928
1121,37.6584131,-82.9528557
1122,37.7062224,-83.0952896
1123,37.9440081,-83.2473405
1124,37.5143552,-82.5089008
1125,37.6643456,-82.2874667
1126,37.2537163,-82.4760766
1127,37.3440904,-82.3439772
1128,37.6689176,-82.3185287
1129,37.1953994,-82.578638
1130,37.5840406,-82.3215663
1131,37.2971897,-82.3893863
1132,37.4179626,-82.2310608
1133,37.433375,-82.5108638
1134,37.6320916,-82.2890078
1135,37.5489826,-82.1399049
1136,37.5928058,-82.2327561
1137,35.432522,-91.111808
1138,33.8983231,-97.3613824
1139,39.3888727,-110.8768859
1140,34.2512426,-96.4138778
1141,39.5330251,-110.4294497
1142,39.4170333,-110.7624456
1143,38.9239742,-111.2109527
1144,34.6281698,-97.4067149
1145,39.093675,-111.1979846
1146,34.6184345,-97.5789385
1147,34.3679435,-97.4123762
1148,34.2815585,-97.5032111
1149,39.081441,-110.0543675
1150,34.4858989,-92.5850992
1151,34.9708228,-92.6328824
1152,34.9002494,-91.416432
1153,39.7395079,-110.9364584
1154,33.9379029,-96.7441033
1155,33.9447016,-96.8967444
1156,33.9044705,-97.4305742
1157,39.4023231,-111.0757827
1158,34.327013,-97.6645932
1159,39.6794462,-110.8207508
1160,34.1649851,-97.297643
1161,34.4750953,-97.3613659
1162,38.2798358,-109.1431116
1163,34.6380302,-92.685264
1164,38.458864,-122.4288313
1165,38.5424475,-122.419923
1166,37.8409608,-122.109502
1167,38.5494222,-122.476382
1168,37.7132752,-122.1673495
1169,37.7064335,-122.125302
1170,37.6864911,-122.157201
1171,37.6757312,-122.133017
1172,37.7627378,-121.9160892
1173,37.7551197,-121.9726987
1174,38.1924985,-121.9275294
1175,37.5740193,-121.8538333
1176,37.6031556,-122.0186382
1177,37.7926823,-121.8605903
1178,38.1661483,-122.2363225
1179,38.1032342,-122.249096
1180,38.1228693,-122.1968632
1181,38.0897228,-122.2773868
1182,37.8719546,-122.0693818
1183,37.8890978,-122.0375527
1184,37.9181949,-122.0716654
1185,37.8999355,-121.9992436
1186,38.4098775,-122.3615113
1187,37.7755447,-122.2187049
1188,36.6812484,-84.6273436
1189,36.6197823,-84.4308819
1190,43.2732323,-84.5755794
1191,36.7819137,-84.4549568
1192,42.887696,-84.3537028
1193,31.1893437,-90.3843018
1194,42.8063129,-85.1245359
1195,43.4352703,-85.2458354
1196,31.1136591,-90.4753964
1197,42.9510555,-84.9363999
1198,43.3516974,-85.0460329
1199,43.1001222,-84.6856211
1200,37.7036859,-85.8371108
1201,37.5187537,-86.1088772
1202,31.4818232,-90.8644777
1203,39.7323754,-82.9357081
1204,39.139588,-77.6581546
1205,35.7799433,-87.8234175
1206,39.8667601,-82.6123694
1207,43.376222,-86.3192551
1208,39.0132988,-77.3950669
1209,35.872364,-87.3193614
1210,39.6423177,-83.4211794
1211,46.0349331,-112.4758943
1212,46.0457084,-112.5374572
1213,39.6928249,-82.4145292
1214,39.918164,-82.8305458
1215,39.0575401,-77.3920126
1216,45.0652714,-112.0679624
1217,42.8448008,-85.9847938
1218,36.0602162,-87.6290736
1219,38.9861371,-77.4556944
1220,39.8266821,-82.8000739
1221,40.3363867,-122.4485111
1222,41.9288942,-121.9068087
1223,40.5466305,-122.8808912
1224,41.2099417,-122.3079349
1225,41.3994828,-123.0688554
1226,41.0064167,-121.4807407
1227,39.9402598,-122.4891999
1228,41.186066,-123.1817957
1229,41.6095157,-122.9635251
1230,40.7816325,-122.5841485
1231,41.4282844,-122.6094409
1232,40.0456369,-122.1848587
1233,41.5446753,-122.934665
1234,41.6071001,-122.5457146
1235,41.6879054,-123.4832686
1236,40.7935349,-121.4386071
1237,40.5257235,-123.1939168
1238,41.9309503,-122.5100807
1239,40.5887723,-123.4342011
1240,40.4710762,-122.660955
1241,40.8290137,-123.0228589
1242,41.7718598,-123.3273746
1243,41.8988798,-122.8885521
1244,40.9332003,-122.3827876
1245,40.7383913,-122.8210855
1246,41.2389564,-121.0392504
1247,40.1032364,-122.0747346
1248,41.0281764,-121.3083158
1249,33.7656093,-117.7900748
1250,33.765301,-117.8819759
1251,33.709935,-117.8704307
1252,33.7105823,-117.951129
1253,33.734008,-117.8191635
1254,33.7397195,-117.7846974
1255,33.8449834,-117.952151
1256,33.8082653,-117.9236537
1257,33.8182457,-117.9749853
1258,33.8304572,-117.9059408
1259,33.8379605,-117.8704945
1260,33.848733,-117.7883568
1261,33.8564733,-117.7401766
1262,37.4334053,-77.6628623
1263,40.1367524,-82.0005122
1264,46.2516551,-89.2107233
1265,46.5474193,-88.6003649
1266,37.5388462,-77.6796281
1267,46.7092403,-89.7052853
1268,46.1547914,-89.3727378
1269,46.0534315,-89.0492617
1270,40.1788455,-82.1740291
1271,37.4822263,-77.6597711
1272,37.8110226,-76.9144201
1273,40.3639099,-81.7584487
1274,40.0628202,-82.1374724
1275,37.6756492,-77.3367076
1276,40.275813,-81.585655
1277,40.2087234,-81.7197476
1278,37.9819988,-77.8739756
1279,37.4481737,-76.277178
1280,40.2983962,-81.4779339
1281,37.4220804,-77.7813703
1282,40.4107195,-81.6014429
1283,40.1369174,-82.0127596
1284,37.6518338,-78.3011416
1285,40.3490109,-82.1756105
1286,37.5509236,-77.0439564
1287,37.3271266,-76.2808295
1288,37.9234605,-77.1443162
1289,37.4360671,-76.4329581
1290,37.6816303,-77.7704202
1291,37.3872855,-76.2594393
1292,40.3253903,-82.0607392
1293,37.3426514,-76.3043243
1294,40.2649105,-81.731281
1295,40.2235524,-80.8557966
1296,39.8828503,-80.9519932
1297,40.4721335,-80.9732972
1298,28.0446356,-81.6238928
1299,35.9456069,-84.5163245
1300,36.5606973,-83.5380785
1301,35.8231351,-83.1003975
1302,36.1390993,-84.0298007
1303,36.4023938,-84.5267048
1304,36.3045657,-84.4198008
1305,36.2990089,-84.1372987
1306,27.2393369,-81.3739634
1307,36.1083873,-83.4577794
1308,36.5773035,-84.12617
1309,27.900707,-81.5844503
1310,27.8564396,-81.4101064
1311,27.795372,-81.3527603
1312,27.8563537,-81.428375
1313,27.3361946,-81.1894425
1314,35.8202299,-84.4922645
1315,27.8726953,-81.6264014
1316,35.9703762,-83.6166206
1317,36.5723439,-83.0586143
1318,27.7628954,-82.0253477
1319,36.3997013,-84.0808243
1320,27.433787,-81.9632568
1321,27.7778204,-81.1957859
1322,36.218671,-84.1535432
1323,28.2408432,-81.8266166
1324,36.1533108,-84.6632934
1325,27.5069295,-81.4084559
1326,41.9316531,-71.2945028
1327,41.4412952,-70.9022167
1328,41.8036487,-71.1533803
1329,41.7601081,-70.9728743
1330,41.8624856,-71.0116902
1331,41.6336185,-70.8713056
1332,41.7250501,-71.1213286
1333,41.6751253,-71.148281
1334,41.6927049,-71.1297257
1335,41.6839363,-71.1775005
1336,41.7200425,-71.1882719
1337,31.3407476,-94.8262296
1338,31.6148554,-95.0624925
1339,31.2480854,-94.9690987
1340,30.6713953,-93.7113399
1341,31.245162,-94.1755136
1342,31.3189607,-94.0321643
1343,31.1136639,-94.0213851
1344,31.0561473,-93.6156553
1345,30.5538121,-93.8126962
1346,30.8948763,-94.7590847
1347,31.7325131,-94.1912898
1348,30.9520763,-94.5796219
1349,31.4653223,-94.3673172
1350,30.9405169,-94.3536398
1351,31.0137793,-94.7974198
1352,31.1870715,-94.7588031
1353,30.8151663,-94.4305874
1354,31.6276943,-94.9109706
1355,31.3540952,-94.3876805
1356,31.8193204,-94.5206171
1357,31.3075876,-93.7841025
1358,31.2298425,-94.5091833
1359,30.9344247,-94.0595784
1360,31.9043409,-94.0480942
1361,30.6763666,-93.9831202
1362,31.5123073,-93.8617316
1363,30.9128558,-94.8656718
1364,31.5583617,-94.5047714
1365,31.6198727,-94.6470803
1366,37.0580968,-86.4630612
1367,37.0037313,-86.4182342
1368,44.8197355,-84.0206126
1369,44.7368986,-84.0124267
1370,36.9456564,-86.281066
1371,43.8408358,-84.8812659
1372,43.52008,-84.1328405
1373,36.8768635,-86.4511897
1374,36.6728526,-86.2621119
1375,36.8570701,-86.3536787
1376,36.8176018,-85.9827343
1377,36.8705402,-85.6439636
1378,31.9593128,-89.2577079
1379,37.1135695,-85.9184632
1380,31.1704952,-88.9151193
1381,44.0610934,-84.4573699
1382,36.9891449,-85.5854671
1383,36.9258651,-85.786306
1384,31.0603571,-89.0801317
1385,36.7260468,-85.9562332
1386,30.6552224,-89.6612595
1387,31.4801299,-89.8145425
1388,36.7245354,-86.5644833
1389,36.6565412,-85.8288934
1390,44.0527691,-84.8396209
1391,43.4213724,-84.2214356
1392,44.4619188,-84.750203
1393,43.7841215,-84.3283656
1394,31.6510531,-89.5728402
1395,44.3122375,-84.784698
1396,44.3247936,-84.7724968
1397,36.9475506,-85.9183314
1398,35.850468,-79.0231215
1399,32.4141485,-84.9542438
1400,35.7311385,-78.7732063
1401,35.8087001,-78.8831214
1402,32.5543439,-85.0094683
1403,35.6197265,-78.4770166
1404,35.4121205,-78.655865
1405,36.105618,-78.6752024
1406,32.4678112,-84.9501731
1407,35.7736176,-78.9569261
1408,35.3945635,-78.3875948
1409,32.4820373,-84.9014746
1410,36.1360908,-78.4580994
1411,43.9287097,-94.441044
1412,44.0462435,-94.4141234
1413,44.2180304,-93.8157418
1414,43.9422247,-93.92843
1415,43.8653058,-93.8061422
1416,44.4120989,-93.5424356
1417,44.5349623,-93.5794234
1418,43.8992286,-93.5170813
1419,44.3048297,-94.4647452
1420,44.3268774,-94.1969355
1421,43.7350467,-94.4366869
1422,44.0059214,-93.7608753
1423,44.0804377,-93.8544189
1424,43.9910886,-94.6293479
1425,44.3572867,-94.036965
1426,37.2775238,-82.4765778
1427,37.5963571,-82.2796704
1428,37.2226216,-82.6137343
1429,37.3155803,-82.5900718
1430,37.5068325,-82.3271318
1431,37.3909407,-82.3348729
1432,37.5478977,-82.2854979
1433,37.5939032,-82.1740904
1434,37.5360546,-82.0907411
1435,37.4003068,-82.2796771
1436,37.4771379,-82.1636131
1437,37.4364599,-82.2890632
1438,37.5380325,-82.2584879
1439,37.4860314,-82.4109127
1440,37.5385802,-82.2092182
1441,37.3744324,-82.3830958
1442,37.3955512,-82.5783443
1443,37.3987195,-82.4636193
1444,37.2321918,-82.5366345
1445,37.6076143,-82.3648131
1446,35.4720338,-91.4701448
1447,34.0895923,-96.7777985
1448,34.2472525,-96.8534496
1449,34.8455402,-91.2174789
1450,38.5267167,-109.5486432
1451,37.5648878,-110.4431213
1452,34.6074582,-92.4885442
1453,33.9483117,-97.1061444
1454,34.0086887,-96.5441193
1455,34.2634317,-96.5332341
1456,34.9642669,-92.0636518
1457,34.0409834,-97.2322624
1458,34.2299809,-96.7603532
1459,37.253519,-109.2319244
1460,34.7608481,-91.7419189
1461,34.1245472,-97.645662
1462,35.0523279,-92.9993754
1463,34.5052283,-91.2950001
1464,34.3521085,-97.2563121
1465,35.3738181,-92.5728708
1466,33.7810321,-97.1304599
1467,37.9996757,-109.5572301
1468,34.7071227,-91.2385736
1469,35.4270884,-92.6759082
1470,39.3300555,-111.2312347
1471,39.6134715,-110.3378143
1472,34.2758066,-96.6512596
1473,39.2433812,-109.4357595
1474,39.5422637,-110.7350201
1475,34.3607966,-96.4569152
1476,35.633661,-92.5316469
1477,34.1076403,-97.4353354
1478,34.43927,-97.5220149
1479,37.8043193,-122.2075439
1480,37.7365355,-122.1794396
1481,37.7614085,-122.1501983
1482,37.7918868,-122.2453339
1483,37.8072155,-122.3014973
1484,37.8368441,-122.2891434
1485,37.8343981,-122.2643692
1486,37.8114061,-122.2424576
1487,37.8293502,-122.2035073
1488,37.8087645,-122.2691565
1489,37.7808518,-122.1828492
1490,37.8446717,-122.2381046
1491,37.7904503,-122.1408093
1492,37.7482717,-122.2168284
1493,37.8657772,-122.2863215
1494,37.8639113,-122.2756434
1495,37.8665276,-122.2580393
1496,37.8651773,-122.2382168
1497,37.8897041,-122.2955313
1498,37.8981891,-122.2791298
1499,37.9029443,-122.2617946
1500,37.8792336,-122.2668389
1501,37.863914,-122.306465
1502,37.8738316,-122.2549442
1503,37.9528435,-122.3819735
1504,37.959549,-122.2835783
1505,37.9165551,-122.3412333
1506,37.9427982,-122.3229229
1507,37.98079,-122.337627
1508,37.902226,-122.3173777
1509,37.9781379,-122.4976106
1510,38.0223656,-122.5556048
1511,37.9455118,-122.5601197
1512,39.5020671,-82.2427002
1513,38.8770644,-77.6476062
1514,39.7978082,-82.7046202
1515,42.9621199,-85.6593942
1516,38.9798421,-77.3797496
1517,46.0946116,-113.1416242
1518,46.7005879,-112.5610664
1519,38.9238484,-77.3965014
1520,35.6450896,-85.7412521
1521,39.5865929,-82.9622459
1522,39.4917472,-83.1511418
1523,39.7715596,-83.0613846
1524,39.7687889,-83.2061224
1525,42.981579,-85.7107001
1526,36.2538466,-86.6955302
1527,35.93024,-86.1902247
1528,39.0644139,-77.6039675
1529,39.9409282,-83.2057194
1530,42.996477,-85.637735
1531,45.9802787,-111.1298074
1532,39.1847093,-77.5441132
1533,42.9457477,-85.6138391
1534,36.1783482,-86.48658
1535,39.2685617,-77.6376638
1536,38.6891263,-77.5696104
1537,35.7813038,-86.3275327
1538,33.927561,-117.8870858
1539,33.9281793,-117.8092852
1540,33.8797675,-117.8963404
1541,33.8686491,-117.9290553
1542,33.8793246,-117.9617554
1543,33.9018862,-117.9166391
1544,33.7871648,-117.9318894
1545,33.786839,-117.9820264
1546,33.763961,-117.9313662
1547,33.7654611,-117.9694613
1548,33.7830644,-118.0262684
1549,33.9255186,-117.5519578
1550,33.8176299,-117.8100461
1551,33.8263928,-117.8513073
1552,33.7846146,-117.8447745
1553,33.8009796,-117.8437723
1554,33.7881445,-117.87655
1555,33.80845,-117.7917373
1556,33.8811581,-117.8547827
1557,33.8826137,-117.5282048
1558,33.9253105,-117.607297
1559,33.8274093,-117.5241275
1560,33.8194796,-117.6005595
1561,33.7480855,-117.468037
1562,33.896324,-117.7965609
1563,33.8855135,-117.7301637
1564,34.0586074,-119.9291204
1565,34.2836678,-119.2231961
1566,34.2786793,-119.1656145
1567,34.2278919,-119.0795519
1568,34.196026,-118.9925305
1569,34.4413702,-119.5140917
1570,34.4041038,-118.8977755
1571,40.105373,-80.8389288
1572,37.545988,-77.9367278
1573,37.4350129,-77.0383105
1574,40.0110949,-80.8086949
1575,37.5286896,-77.1561443
1576,37.7314903,-77.7045294
1577,37.8464284,-77.0546396
1578,40.2484486,-81.0196589
1579,37.5756714,-76.6092825
1580,40.506269,-80.8740194
1581,37.5011407,-77.2525808
1582,37.7708047,-77.9472587
1583,40.3726819,-80.8263316
1584,37.5211414,-76.7066183
1585,37.6281625,-77.8459161
1586,37.7157058,-76.9352286
1587,37.3576908,-76.3095949
